"","activity","subject","V2","variable","V1"
"2464",5,17,"STANDING","fBodyBodyAccJerkMag-std()",-0.989472086666667
"2465",5,17,"STANDING","fBodyBodyGyroMag-std()",-0.977263418717949
"2466",5,17,"STANDING","fBodyBodyGyroJerkMag-std()",-0.992177303589744
"2467",5,18,"STANDING","tBodyAccMag-mean()",-0.984853836595745
"2468",5,18,"STANDING","tGravityAccMag-mean()",-0.984853836595745
"2469",5,18,"STANDING","tBodyAccJerkMag-mean()",-0.989242377234043
"2470",5,18,"STANDING","tBodyGyroMag-mean()",-0.979978011489362
"2471",5,18,"STANDING","tBodyGyroJerkMag-mean()",-0.993428183617021
"2472",5,18,"STANDING","fBodyAccMag-mean()",-0.982255413617021
"2473",5,18,"STANDING","fBodyBodyAccJerkMag-mean()",-0.988636595319149
"2474",5,18,"STANDING","fBodyBodyGyroMag-mean()",-0.982576519787234
"2475",5,18,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.992981019787234
"2476",5,18,"STANDING","tBodyAccMag-std()",-0.98030536893617
"2477",5,18,"STANDING","tGravityAccMag-std()",-0.98030536893617
"2478",5,18,"STANDING","tBodyAccJerkMag-std()",-0.988853960638298
"2479",5,18,"STANDING","tBodyGyroMag-std()",-0.977071437446808
"2480",5,18,"STANDING","tBodyGyroJerkMag-std()",-0.992579166595745
"2481",5,18,"STANDING","fBodyAccMag-std()",-0.981503969574468
"2482",5,18,"STANDING","fBodyBodyAccJerkMag-std()",-0.98802123106383
"2483",5,18,"STANDING","fBodyBodyGyroMag-std()",-0.977437710851064
"2484",5,18,"STANDING","fBodyBodyGyroJerkMag-std()",-0.992277468510638
"2485",5,19,"STANDING","tBodyAccMag-mean()",-0.960505683561644
"2486",5,19,"STANDING","tGravityAccMag-mean()",-0.960505683561644
"2487",5,19,"STANDING","tBodyAccJerkMag-mean()",-0.983068923561644
"2488",5,19,"STANDING","tBodyGyroMag-mean()",-0.94174504109589
"2489",5,19,"STANDING","tBodyGyroJerkMag-mean()",-0.985801637671233
"2490",5,19,"STANDING","fBodyAccMag-mean()",-0.968910788767123
"2491",5,19,"STANDING","fBodyBodyAccJerkMag-mean()",-0.979135412739726
"2492",5,19,"STANDING","fBodyBodyGyroMag-mean()",-0.958578129589041
"2493",5,19,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.984536610136986
"2494",5,19,"STANDING","tBodyAccMag-std()",-0.962549342465753
"2495",5,19,"STANDING","tGravityAccMag-std()",-0.962549342465753
"2496",5,19,"STANDING","tBodyAccJerkMag-std()",-0.979640838082192
"2497",5,19,"STANDING","tBodyGyroMag-std()",-0.937951031506849
"2498",5,19,"STANDING","tBodyGyroJerkMag-std()",-0.983069427945205
"2499",5,19,"STANDING","fBodyAccMag-std()",-0.964259110821918
"2500",5,19,"STANDING","fBodyBodyAccJerkMag-std()",-0.979179149452055
"2501",5,19,"STANDING","fBodyBodyGyroMag-std()",-0.936723548493151
"2502",5,19,"STANDING","fBodyBodyGyroJerkMag-std()",-0.982228582191781
"2503",5,20,"STANDING","tBodyAccMag-mean()",-0.947880215421687
"2504",5,20,"STANDING","tGravityAccMag-mean()",-0.947880215421687
"2505",5,20,"STANDING","tBodyAccJerkMag-mean()",-0.975831713493976
"2506",5,20,"STANDING","tBodyGyroMag-mean()",-0.946913697108434
"2507",5,20,"STANDING","tBodyGyroJerkMag-mean()",-0.978348749879518
"2508",5,20,"STANDING","fBodyAccMag-mean()",-0.952467814939759
"2509",5,20,"STANDING","fBodyBodyAccJerkMag-mean()",-0.973388571204819
"2510",5,20,"STANDING","fBodyBodyGyroMag-mean()",-0.94999110313253
"2511",5,20,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.973667672650602
"2512",5,20,"STANDING","tBodyAccMag-std()",-0.939718983373494
"2513",5,20,"STANDING","tGravityAccMag-std()",-0.939718983373494
"2514",5,20,"STANDING","tBodyAccJerkMag-std()",-0.973699266987952
"2515",5,20,"STANDING","tBodyGyroMag-std()",-0.935820059638554
"2516",5,20,"STANDING","tBodyGyroJerkMag-std()",-0.971605693855422
"2517",5,20,"STANDING","fBodyAccMag-std()",-0.942401866144578
"2518",5,20,"STANDING","fBodyBodyAccJerkMag-std()",-0.973057166144578
"2519",5,20,"STANDING","fBodyBodyGyroMag-std()",-0.937966166385542
"2520",5,20,"STANDING","fBodyBodyGyroJerkMag-std()",-0.970788439036145
"2521",5,21,"STANDING","tBodyAccMag-mean()",-0.958774298089888
"2522",5,21,"STANDING","tGravityAccMag-mean()",-0.958774298089888
"2523",5,21,"STANDING","tBodyAccJerkMag-mean()",-0.974765161910112
"2524",5,21,"STANDING","tBodyGyroMag-mean()",-0.949837151797753
"2525",5,21,"STANDING","tBodyGyroJerkMag-mean()",-0.976857084157303
"2526",5,21,"STANDING","fBodyAccMag-mean()",-0.962291334157303
"2527",5,21,"STANDING","fBodyBodyAccJerkMag-mean()",-0.970634296404494
"2528",5,21,"STANDING","fBodyBodyGyroMag-mean()",-0.956723022359551
"2529",5,21,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.976126760674157
"2530",5,21,"STANDING","tBodyAccMag-std()",-0.956919898202247
"2531",5,21,"STANDING","tGravityAccMag-std()",-0.956919898202247
"2532",5,21,"STANDING","tBodyAccJerkMag-std()",-0.97160651494382
"2533",5,21,"STANDING","tBodyGyroMag-std()",-0.945614401797753
"2534",5,21,"STANDING","tBodyGyroJerkMag-std()",-0.976153687752809
"2535",5,21,"STANDING","fBodyAccMag-std()",-0.960041844382022
"2536",5,21,"STANDING","fBodyBodyAccJerkMag-std()",-0.97192611741573
"2537",5,21,"STANDING","fBodyBodyGyroMag-std()",-0.947763172921348
"2538",5,21,"STANDING","fBodyBodyGyroJerkMag-std()",-0.977706619550562
"2539",5,22,"STANDING","tBodyAccMag-mean()",-0.954807661269841
"2540",5,22,"STANDING","tGravityAccMag-mean()",-0.954807661269841
"2541",5,22,"STANDING","tBodyAccJerkMag-mean()",-0.975876006507936
"2542",5,22,"STANDING","tBodyGyroMag-mean()",-0.931624303968254
"2543",5,22,"STANDING","tBodyGyroJerkMag-mean()",-0.978603529206349
"2544",5,22,"STANDING","fBodyAccMag-mean()",-0.949044483015873
"2545",5,22,"STANDING","fBodyBodyAccJerkMag-mean()",-0.959743877936508
"2546",5,22,"STANDING","fBodyBodyGyroMag-mean()",-0.932065270793651
"2547",5,22,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.968377798253968
"2548",5,22,"STANDING","tBodyAccMag-std()",-0.939866315079365
"2549",5,22,"STANDING","tGravityAccMag-std()",-0.939866315079365
"2550",5,22,"STANDING","tBodyAccJerkMag-std()",-0.958825095396825
"2551",5,22,"STANDING","tBodyGyroMag-std()",-0.900776555555556
"2552",5,22,"STANDING","tBodyGyroJerkMag-std()",-0.966086148412698
"2553",5,22,"STANDING","fBodyAccMag-std()",-0.943739135238095
"2554",5,22,"STANDING","fBodyBodyAccJerkMag-std()",-0.95665395968254
"2555",5,22,"STANDING","fBodyBodyGyroMag-std()",-0.900222411269841
"2556",5,22,"STANDING","fBodyBodyGyroJerkMag-std()",-0.965344726666667
"2557",5,23,"STANDING","tBodyAccMag-mean()",-0.957212267058824
"2558",5,23,"STANDING","tGravityAccMag-mean()",-0.957212267058824
"2559",5,23,"STANDING","tBodyAccJerkMag-mean()",-0.978671485441176
"2560",5,23,"STANDING","tBodyGyroMag-mean()",-0.938430293382353
"2561",5,23,"STANDING","tBodyGyroJerkMag-mean()",-0.9763992525
"2562",5,23,"STANDING","fBodyAccMag-mean()",-0.957986177058823
"2563",5,23,"STANDING","fBodyBodyAccJerkMag-mean()",-0.973798155735294
"2564",5,23,"STANDING","fBodyBodyGyroMag-mean()",-0.944583829705882
"2565",5,23,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.972598810882353
"2566",5,23,"STANDING","tBodyAccMag-std()",-0.9516698575
"2567",5,23,"STANDING","tGravityAccMag-std()",-0.9516698575
"2568",5,23,"STANDING","tBodyAccJerkMag-std()",-0.974811528235294
"2569",5,23,"STANDING","tBodyGyroMag-std()",-0.923796565588235
"2570",5,23,"STANDING","tBodyGyroJerkMag-std()",-0.972387365294118
"2571",5,23,"STANDING","fBodyAccMag-std()",-0.955291356470588
"2572",5,23,"STANDING","fBodyBodyAccJerkMag-std()",-0.9750536875
"2573",5,23,"STANDING","fBodyBodyGyroMag-std()",-0.924805421470588
"2574",5,23,"STANDING","fBodyBodyGyroJerkMag-std()",-0.973849691470588
"2575",5,24,"STANDING","tBodyAccMag-mean()",-0.970221977121212
"2576",5,24,"STANDING","tGravityAccMag-mean()",-0.970221977121212
"2577",5,24,"STANDING","tBodyAccJerkMag-mean()",-0.987249591969697
"2578",5,24,"STANDING","tBodyGyroMag-mean()",-0.966639803333333
"2579",5,24,"STANDING","tBodyGyroJerkMag-mean()",-0.989903868030303
"2580",5,24,"STANDING","fBodyAccMag-mean()",-0.971714728030303
"2581",5,24,"STANDING","fBodyBodyAccJerkMag-mean()",-0.985594537272727
"2582",5,24,"STANDING","fBodyBodyGyroMag-mean()",-0.971845874545455
"2583",5,24,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.989381128484848
"2584",5,24,"STANDING","tBodyAccMag-std()",-0.960448170757576
"2585",5,24,"STANDING","tGravityAccMag-std()",-0.960448170757576
"2586",5,24,"STANDING","tBodyAccJerkMag-std()",-0.986424746818182
"2587",5,24,"STANDING","tBodyGyroMag-std()",-0.95609900969697
"2588",5,24,"STANDING","tBodyGyroJerkMag-std()",-0.988555989242424
"2589",5,24,"STANDING","fBodyAccMag-std()",-0.960879021363636
"2590",5,24,"STANDING","fBodyBodyAccJerkMag-std()",-0.986400689090909
"2591",5,24,"STANDING","fBodyBodyGyroMag-std()",-0.95485761469697
"2592",5,24,"STANDING","fBodyBodyGyroJerkMag-std()",-0.988085593181818
"2593",5,25,"STANDING","tBodyAccMag-mean()",-0.972663592162162
"2594",5,25,"STANDING","tGravityAccMag-mean()",-0.972663592162162
"2595",5,25,"STANDING","tBodyAccJerkMag-mean()",-0.984647071216216
"2596",5,25,"STANDING","tBodyGyroMag-mean()",-0.967077442837838
"2597",5,25,"STANDING","tBodyGyroJerkMag-mean()",-0.985091991216216
"2598",5,25,"STANDING","fBodyAccMag-mean()",-0.972355393243243
"2599",5,25,"STANDING","fBodyBodyAccJerkMag-mean()",-0.982294170810811
"2600",5,25,"STANDING","fBodyBodyGyroMag-mean()",-0.968972499594595
"2601",5,25,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.98401783027027
"2602",5,25,"STANDING","tBodyAccMag-std()",-0.968075629324324
"2603",5,25,"STANDING","tGravityAccMag-std()",-0.968075629324324
"2604",5,25,"STANDING","tBodyAccJerkMag-std()",-0.982637080945946
"2605",5,25,"STANDING","tBodyGyroMag-std()",-0.959884274324324
"2606",5,25,"STANDING","tBodyGyroJerkMag-std()",-0.983230809594595
"2607",5,25,"STANDING","fBodyAccMag-std()",-0.970203660405405
"2608",5,25,"STANDING","fBodyBodyAccJerkMag-std()",-0.982083315
"2609",5,25,"STANDING","fBodyBodyGyroMag-std()",-0.961090396891892
"2610",5,25,"STANDING","fBodyBodyGyroJerkMag-std()",-0.983098935945946
"2611",5,26,"STANDING","tBodyAccMag-mean()",-0.968511694324324
"2612",5,26,"STANDING","tGravityAccMag-mean()",-0.968511694324324
"2613",5,26,"STANDING","tBodyAccJerkMag-mean()",-0.986985213648649
"2614",5,26,"STANDING","tBodyGyroMag-mean()",-0.968673955540541
"2615",5,26,"STANDING","tBodyGyroJerkMag-mean()",-0.98854482527027
"2616",5,26,"STANDING","fBodyAccMag-mean()",-0.970605250405405
"2617",5,26,"STANDING","fBodyBodyAccJerkMag-mean()",-0.98287688945946
"2618",5,26,"STANDING","fBodyBodyGyroMag-mean()",-0.972333108648649
"2619",5,26,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.985762255540541
"2620",5,26,"STANDING","tBodyAccMag-std()",-0.962697299189189
"2621",5,26,"STANDING","tGravityAccMag-std()",-0.962697299189189
"2622",5,26,"STANDING","tBodyAccJerkMag-std()",-0.982626252972973
"2623",5,26,"STANDING","tBodyGyroMag-std()",-0.962653585540541
"2624",5,26,"STANDING","tBodyGyroJerkMag-std()",-0.984253792432432
"2625",5,26,"STANDING","fBodyAccMag-std()",-0.963909299324324
"2626",5,26,"STANDING","fBodyBodyAccJerkMag-std()",-0.981129312702703
"2627",5,26,"STANDING","fBodyBodyGyroMag-std()",-0.962967605810811
"2628",5,26,"STANDING","fBodyBodyGyroJerkMag-std()",-0.983313996081081
"2629",5,27,"STANDING","tBodyAccMag-mean()",-0.972753287375
"2630",5,27,"STANDING","tGravityAccMag-mean()",-0.972753287375
"2631",5,27,"STANDING","tBodyAccJerkMag-mean()",-0.985347620125
"2632",5,27,"STANDING","tBodyGyroMag-mean()",-0.968702956625
"2633",5,27,"STANDING","tBodyGyroJerkMag-mean()",-0.989532103875
"2634",5,27,"STANDING","fBodyAccMag-mean()",-0.973186182375
"2635",5,27,"STANDING","fBodyBodyAccJerkMag-mean()",-0.984151646
"2636",5,27,"STANDING","fBodyBodyGyroMag-mean()",-0.975525565625
"2637",5,27,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.98941848275
"2638",5,27,"STANDING","tBodyAccMag-std()",-0.9663601145
"2639",5,27,"STANDING","tGravityAccMag-std()",-0.9663601145
"2640",5,27,"STANDING","tBodyAccJerkMag-std()",-0.98415908975
"2641",5,27,"STANDING","tBodyGyroMag-std()",-0.965693334
"2642",5,27,"STANDING","tBodyGyroJerkMag-std()",-0.988819784
"2643",5,27,"STANDING","fBodyAccMag-std()",-0.967529105125
"2644",5,27,"STANDING","fBodyBodyAccJerkMag-std()",-0.983022277625
"2645",5,27,"STANDING","fBodyBodyGyroMag-std()",-0.96540017025
"2646",5,27,"STANDING","fBodyBodyGyroJerkMag-std()",-0.988579092
"2647",5,28,"STANDING","tBodyAccMag-mean()",-0.92547165164557
"2648",5,28,"STANDING","tGravityAccMag-mean()",-0.92547165164557
"2649",5,28,"STANDING","tBodyAccJerkMag-mean()",-0.959551987468354
"2650",5,28,"STANDING","tBodyGyroMag-mean()",-0.894242469620253
"2651",5,28,"STANDING","tBodyGyroJerkMag-mean()",-0.959681019113924
"2652",5,28,"STANDING","fBodyAccMag-mean()",-0.929146479367089
"2653",5,28,"STANDING","fBodyBodyAccJerkMag-mean()",-0.952727765189873
"2654",5,28,"STANDING","fBodyBodyGyroMag-mean()",-0.909652436329114
"2655",5,28,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.958758576835443
"2656",5,28,"STANDING","tBodyAccMag-std()",-0.917658334177215
"2657",5,28,"STANDING","tGravityAccMag-std()",-0.917658334177215
"2658",5,28,"STANDING","tBodyAccJerkMag-std()",-0.954068391518987
"2659",5,28,"STANDING","tBodyGyroMag-std()",-0.876917545696203
"2660",5,28,"STANDING","tBodyGyroJerkMag-std()",-0.956266480126582
"2661",5,28,"STANDING","fBodyAccMag-std()",-0.923857158227848
"2662",5,28,"STANDING","fBodyBodyAccJerkMag-std()",-0.954963155316456
"2663",5,28,"STANDING","fBodyBodyGyroMag-std()",-0.878459662025316
"2664",5,28,"STANDING","fBodyBodyGyroJerkMag-std()",-0.955983424556962
"2665",5,29,"STANDING","tBodyAccMag-mean()",-0.984745318923077
"2666",5,29,"STANDING","tGravityAccMag-mean()",-0.984745318923077
"2667",5,29,"STANDING","tBodyAccJerkMag-mean()",-0.990785419538462
"2668",5,29,"STANDING","tBodyGyroMag-mean()",-0.980657340461539
"2669",5,29,"STANDING","tBodyGyroJerkMag-mean()",-0.992144698923077
"2670",5,29,"STANDING","fBodyAccMag-mean()",-0.984548094769231
"2671",5,29,"STANDING","fBodyBodyAccJerkMag-mean()",-0.989793892615385
"2672",5,29,"STANDING","fBodyBodyGyroMag-mean()",-0.980879722923077
"2673",5,29,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.991672052
"2674",5,29,"STANDING","tBodyAccMag-std()",-0.981745712923077
"2675",5,29,"STANDING","tGravityAccMag-std()",-0.981745712923077
"2676",5,29,"STANDING","tBodyAccJerkMag-std()",-0.990495689538462
"2677",5,29,"STANDING","tBodyGyroMag-std()",-0.975358665384615
"2678",5,29,"STANDING","tBodyGyroJerkMag-std()",-0.991453632153846
"2679",5,29,"STANDING","fBodyAccMag-std()",-0.982247716
"2680",5,29,"STANDING","fBodyBodyAccJerkMag-std()",-0.990327934615385
"2681",5,29,"STANDING","fBodyBodyGyroMag-std()",-0.975938728769231
"2682",5,29,"STANDING","fBodyBodyGyroJerkMag-std()",-0.991516778307692
"2683",5,30,"STANDING","tBodyAccMag-mean()",-0.930573574915254
"2684",5,30,"STANDING","tGravityAccMag-mean()",-0.930573574915254
"2685",5,30,"STANDING","tBodyAccJerkMag-mean()",-0.971225190169491
"2686",5,30,"STANDING","tBodyGyroMag-mean()",-0.913890564915254
"2687",5,30,"STANDING","tBodyGyroJerkMag-mean()",-0.972995273898305
"2688",5,30,"STANDING","fBodyAccMag-mean()",-0.932047450677966
"2689",5,30,"STANDING","fBodyBodyAccJerkMag-mean()",-0.953357615932203
"2690",5,30,"STANDING","fBodyBodyGyroMag-mean()",-0.917449417288136
"2691",5,30,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.959242165084746
"2692",5,30,"STANDING","tBodyAccMag-std()",-0.916570441355932
"2693",5,30,"STANDING","tGravityAccMag-std()",-0.916570441355932
"2694",5,30,"STANDING","tBodyAccJerkMag-std()",-0.950762271186441
"2695",5,30,"STANDING","tBodyGyroMag-std()",-0.887247636779661
"2696",5,30,"STANDING","tBodyGyroJerkMag-std()",-0.955995671864407
"2697",5,30,"STANDING","fBodyAccMag-std()",-0.921733233050847
"2698",5,30,"STANDING","fBodyBodyAccJerkMag-std()",-0.946639846949153
"2699",5,30,"STANDING","fBodyBodyGyroMag-std()",-0.888872227966102
"2700",5,30,"STANDING","fBodyBodyGyroJerkMag-std()",-0.955008564237288
"2701",6,1,"LAYING","tBodyAccMag-mean()",-0.8419291525
"2702",6,1,"LAYING","tGravityAccMag-mean()",-0.8419291525
"2703",6,1,"LAYING","tBodyAccJerkMag-mean()",-0.9543962646
"2704",6,1,"LAYING","tBodyGyroMag-mean()",-0.874759548
"2705",6,1,"LAYING","tBodyGyroJerkMag-mean()",-0.96346103
"2706",6,1,"LAYING","fBodyAccMag-mean()",-0.8617676481
"2707",6,1,"LAYING","fBodyBodyAccJerkMag-mean()",-0.9333003608
"2708",6,1,"LAYING","fBodyBodyGyroMag-mean()",-0.8621901854
"2709",6,1,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.9423669466
"2710",6,1,"LAYING","tBodyAccMag-std()",-0.79514486386
"2711",6,1,"LAYING","tGravityAccMag-std()",-0.79514486386
"2712",6,1,"LAYING","tBodyAccJerkMag-std()",-0.9282456284
"2713",6,1,"LAYING","tBodyGyroMag-std()",-0.81901016976
"2714",6,1,"LAYING","tBodyGyroJerkMag-std()",-0.9358409828
"2715",6,1,"LAYING","fBodyAccMag-std()",-0.7983009404
"2716",6,1,"LAYING","fBodyBodyAccJerkMag-std()",-0.9218039756
"2717",6,1,"LAYING","fBodyBodyGyroMag-std()",-0.82431943968
"2718",6,1,"LAYING","fBodyBodyGyroJerkMag-std()",-0.9326606676
"2719",6,2,"LAYING","tBodyAccMag-mean()",-0.8419291525
"2720",6,2,"LAYING","tGravityAccMag-mean()",-0.8419291525
"2721",6,2,"LAYING","tBodyAccJerkMag-mean()",-0.9543962646
"2722",6,2,"LAYING","tBodyGyroMag-mean()",-0.874759548
"2723",6,2,"LAYING","tBodyGyroJerkMag-mean()",-0.96346103
"2724",6,2,"LAYING","fBodyAccMag-mean()",-0.8617676481
"2725",6,2,"LAYING","fBodyBodyAccJerkMag-mean()",-0.9333003608
"2726",6,2,"LAYING","fBodyBodyGyroMag-mean()",-0.8621901854
"2727",6,2,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.9423669466
"2728",6,2,"LAYING","tBodyAccMag-std()",-0.79514486386
"2729",6,2,"LAYING","tGravityAccMag-std()",-0.79514486386
"2730",6,2,"LAYING","tBodyAccJerkMag-std()",-0.9282456284
"2731",6,2,"LAYING","tBodyGyroMag-std()",-0.81901016976
"2732",6,2,"LAYING","tBodyGyroJerkMag-std()",-0.9358409828
"2733",6,2,"LAYING","fBodyAccMag-std()",-0.7983009404
"2734",6,2,"LAYING","fBodyBodyAccJerkMag-std()",-0.9218039756
"2735",6,2,"LAYING","fBodyBodyGyroMag-std()",-0.82431943968
"2736",6,2,"LAYING","fBodyBodyGyroJerkMag-std()",-0.9326606676
"2737",6,3,"LAYING","tBodyAccMag-mean()",-0.972791346129032
"2738",6,3,"LAYING","tGravityAccMag-mean()",-0.972791346129032
"2739",6,3,"LAYING","tBodyAccJerkMag-mean()",-0.979484593387097
"2740",6,3,"LAYING","tBodyGyroMag-mean()",-0.951564751451613
"2741",6,3,"LAYING","tBodyGyroJerkMag-mean()",-0.98671362516129
"2742",6,3,"LAYING","fBodyAccMag-mean()",-0.96552427516129
"2743",6,3,"LAYING","fBodyBodyAccJerkMag-mean()",-0.975949597903226
"2744",6,3,"LAYING","fBodyBodyGyroMag-mean()",-0.96458672483871
"2745",6,3,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.984278251290323
"2746",6,3,"LAYING","tBodyAccMag-std()",-0.964218176451613
"2747",6,3,"LAYING","tGravityAccMag-std()",-0.964218176451613
"2748",6,3,"LAYING","tBodyAccJerkMag-std()",-0.976121297903226
"2749",6,3,"LAYING","tBodyGyroMag-std()",-0.954275110967742
"2750",6,3,"LAYING","tBodyGyroJerkMag-std()",-0.983139255645161
"2751",6,3,"LAYING","fBodyAccMag-std()",-0.968350217419355
"2752",6,3,"LAYING","fBodyBodyAccJerkMag-std()",-0.975305377903226
"2753",6,3,"LAYING","fBodyBodyGyroMag-std()",-0.955441855806452
"2754",6,3,"LAYING","fBodyBodyGyroJerkMag-std()",-0.982568158064516
"2755",6,4,"LAYING","tBodyAccMag-mean()",-0.972791346129032
"2756",6,4,"LAYING","tGravityAccMag-mean()",-0.972791346129032
"2757",6,4,"LAYING","tBodyAccJerkMag-mean()",-0.979484593387097
"2758",6,4,"LAYING","tBodyGyroMag-mean()",-0.951564751451613
"2759",6,4,"LAYING","tBodyGyroJerkMag-mean()",-0.98671362516129
"2760",6,4,"LAYING","fBodyAccMag-mean()",-0.96552427516129
"2761",6,4,"LAYING","fBodyBodyAccJerkMag-mean()",-0.975949597903226
"2762",6,4,"LAYING","fBodyBodyGyroMag-mean()",-0.96458672483871
"2763",6,4,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.984278251290323
"2764",6,4,"LAYING","tBodyAccMag-std()",-0.964218176451613
"2765",6,4,"LAYING","tGravityAccMag-std()",-0.964218176451613
"2766",6,4,"LAYING","tBodyAccJerkMag-std()",-0.976121297903226
"2767",6,4,"LAYING","tBodyGyroMag-std()",-0.954275110967742
"2768",6,4,"LAYING","tBodyGyroJerkMag-std()",-0.983139255645161
"2769",6,4,"LAYING","fBodyAccMag-std()",-0.968350217419355
"2770",6,4,"LAYING","fBodyBodyAccJerkMag-std()",-0.975305377903226
"2771",6,4,"LAYING","fBodyBodyGyroMag-std()",-0.955441855806452
"2772",6,4,"LAYING","fBodyBodyGyroJerkMag-std()",-0.982568158064516
"2773",6,5,"LAYING","tBodyAccMag-mean()",-0.966777882884615
"2774",6,5,"LAYING","tGravityAccMag-mean()",-0.966777882884615
"2775",6,5,"LAYING","tBodyAccJerkMag-mean()",-0.980141253846154
"2776",6,5,"LAYING","tBodyGyroMag-mean()",-0.946938300576923
"2777",6,5,"LAYING","tBodyGyroJerkMag-mean()",-0.9864194225
"2778",6,5,"LAYING","fBodyAccMag-mean()",-0.962234984038462
"2779",6,5,"LAYING","fBodyBodyAccJerkMag-mean()",-0.977356379807692
"2780",6,5,"LAYING","fBodyBodyGyroMag-mean()",-0.968257068846154
"2781",6,5,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.984618025769231
"2782",6,5,"LAYING","tBodyAccMag-std()",-0.958612786346154
"2783",6,5,"LAYING","tGravityAccMag-std()",-0.958612786346154
"2784",6,5,"LAYING","tBodyAccJerkMag-std()",-0.977477145384615
"2785",6,5,"LAYING","tBodyGyroMag-std()",-0.958287921923077
"2786",6,5,"LAYING","tBodyGyroJerkMag-std()",-0.98377138
"2787",6,5,"LAYING","fBodyAccMag-std()",-0.962525369423077
"2788",6,5,"LAYING","fBodyBodyAccJerkMag-std()",-0.976381934807692
"2789",6,5,"LAYING","fBodyBodyGyroMag-std()",-0.959263063269231
"2790",6,5,"LAYING","fBodyBodyGyroJerkMag-std()",-0.983434493076923
"2791",6,6,"LAYING","tBodyAccMag-mean()",-0.918878850824561
"2792",6,6,"LAYING","tGravityAccMag-mean()",-0.918878850824561
"2793",6,6,"LAYING","tBodyAccJerkMag-mean()",-0.954750504912281
"2794",6,6,"LAYING","tBodyGyroMag-mean()",-0.908980174736842
"2795",6,6,"LAYING","tBodyGyroJerkMag-mean()",-0.955645738245614
"2796",6,6,"LAYING","fBodyAccMag-mean()",-0.91235165222807
"2797",6,6,"LAYING","fBodyBodyAccJerkMag-mean()",-0.948655471052632
"2798",6,6,"LAYING","fBodyBodyGyroMag-mean()",-0.930153639473684
"2799",6,6,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.953695957368421
"2800",6,6,"LAYING","tBodyAccMag-std()",-0.897326245964912
"2801",6,6,"LAYING","tGravityAccMag-std()",-0.897326245964912
"2802",6,6,"LAYING","tBodyAccJerkMag-std()",-0.950341934385965
"2803",6,6,"LAYING","tBodyGyroMag-std()",-0.920914497017544
"2804",6,6,"LAYING","tBodyGyroJerkMag-std()",-0.953157001578947
"2805",6,6,"LAYING","fBodyAccMag-std()",-0.905373979824561
"2806",6,6,"LAYING","fBodyBodyAccJerkMag-std()",-0.951552664035088
"2807",6,6,"LAYING","fBodyBodyGyroMag-std()",-0.928694890175439
"2808",6,6,"LAYING","fBodyBodyGyroJerkMag-std()",-0.955504654561404
"2809",6,7,"LAYING","tBodyAccMag-mean()",-0.936392023846154
"2810",6,7,"LAYING","tGravityAccMag-mean()",-0.936392023846154
"2811",6,7,"LAYING","tBodyAccJerkMag-mean()",-0.980127239615385
"2812",6,7,"LAYING","tBodyGyroMag-mean()",-0.915793634807692
"2813",6,7,"LAYING","tBodyGyroJerkMag-mean()",-0.983008829038462
"2814",6,7,"LAYING","fBodyAccMag-mean()",-0.927976880634615
"2815",6,7,"LAYING","fBodyBodyAccJerkMag-mean()",-0.968066259230769
"2816",6,7,"LAYING","fBodyBodyGyroMag-mean()",-0.941130719230769
"2817",6,7,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.974117912115385
"2818",6,7,"LAYING","tBodyAccMag-std()",-0.907039513153846
"2819",6,7,"LAYING","tGravityAccMag-std()",-0.907039513153846
"2820",6,7,"LAYING","tBodyAccJerkMag-std()",-0.967310932307692
"2821",6,7,"LAYING","tBodyGyroMag-std()",-0.918662459038462
"2822",6,7,"LAYING","tBodyGyroJerkMag-std()",-0.971205137884615
"2823",6,7,"LAYING","fBodyAccMag-std()",-0.910542462919231
"2824",6,7,"LAYING","fBodyBodyAccJerkMag-std()",-0.965359228076923
"2825",6,7,"LAYING","fBodyBodyGyroMag-std()",-0.918892518653846
"2826",6,7,"LAYING","fBodyBodyGyroJerkMag-std()",-0.969403035384615
"2827",6,8,"LAYING","tBodyAccMag-mean()",-0.935308633888889
"2828",6,8,"LAYING","tGravityAccMag-mean()",-0.935308633888889
"2829",6,8,"LAYING","tBodyAccJerkMag-mean()",-0.97314748962963
"2830",6,8,"LAYING","tBodyGyroMag-mean()",-0.924253348518518
